carat,cut,color,clarity,depth,table,x,y,z,carat_log,table_log,PredictedPrice
0.7,Ideal,E,VVS2,61.9,57.0,4.28,4.31,2.66,0.5306282510621704,4.060443010546419,782.0390860296112
0.31,Premium,E,VVS1,62.0,59.0,4.3,4.34,2.68,0.27002713721306015,4.0943445622221,902.243038621348
0.36,Ideal,E,VS2,61.2,56.0,4.59,4.63,2.82,0.3074846997479606,4.04305126783455,924.2161899665523
0.3,Premium,G,VVS1,60.7,59.0,4.33,4.37,2.64,0.262364264467491,4.0943445622221,804.059501090047
0.36,Very Good,E,VS2,62.8,55.0,4.49,4.56,2.84,0.3074846997479606,4.02535169073515,856.700843787868
0.3,Good,G,VVS1,61.7575931301403,56.0,4.25,4.28,2.69,0.262364264467491,4.04305126783455,758.3976222823901
0.7,Premium,E,VVS2,61.4,59.0,4.32,4.34,2.66,0.5306282510621704,4.0943445622221,782.6035982471219
0.36,Premium,E,VS2,62.0,58.0,4.54,4.56,2.82,0.3074846997479606,4.07753744390572,877.4503962241962
0.3,Premium,G,VVS1,61.7575931301403,58.0,4.26,4.3,2.64,0.262364264467491,4.07753744390572,767.3854362197991
0.3,Ideal,G,VVS1,61.7,55.0,4.32,4.34,2.67,0.262364264467491,4.02535169073515,821.1750850312079
0.39,Very Good,G,VS1,60.3,59.0,4.71,4.77,2.86,0.3293037471426004,4.0943445622221,972.4684647111928
0.35,Very Good,E,VS1,59.7,59.0,4.59,4.62,2.75,0.3001045924503381,4.0943445622221,927.4832972995866
0.32,Ideal,E,VVS2,61.6,55.0,4.42,4.45,2.73,0.2776317365982795,4.02535169073515,943.0758178288696
0.32,Ideal,E,VVS2,62.0,54.0,4.41,4.43,2.74,0.2776317365982795,4.007333185232471,936.6883395180809
0.4,Ideal,I,VVS1,61.4,58.0,4.72,4.76,2.91,0.33647223662121295,4.07753744390572,983.5064032121747
0.4,Ideal,I,VVS1,63.0,55.0,4.7,4.73,2.97,0.33647223662121295,4.02535169073515,995.7242307943488
0.3,Ideal,F,VVS1,62.4,57.0,4.25,4.28,2.66,0.262364264467491,4.060443010546419,849.8251323017834
0.35,Ideal,D,VS2,62.5,56.0,4.51,4.55,2.83,0.3001045924503381,4.04305126783455,938.395880236719
0.34,Ideal,E,VS1,61.2,55.0,4.51,4.54,2.77,0.29266961396282,4.02535169073515,904.7225488696267
0.34,Ideal,E,VS1,61.6,55.0,4.5,4.52,2.78,0.29266961396282,4.02535169073515,905.2087232890422
0.7,Ideal,D,VS1,62.2,57.0,4.41,4.43,2.75,0.5306282510621704,4.060443010546419,842.1116949354332
0.45,Ideal,H,SI1,61.3,55.0,4.96,4.99,3.05,0.37156355643248307,4.02535169073515,952.5325727638768
0.43,Ideal,G,SI1,61.5,57.0,4.84,4.87,2.98,0.35767444427181594,4.060443010546419,956.7086091100293
0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,0.3293037471426004,4.07753744390572,661.0621407992338
0.39,Premium,J,VS1,61.6,59.0,4.71,4.67,2.89,0.3293037471426004,4.0943445622221,670.6028189157602
0.3,Ideal,D,VS2,62.4,55.0,4.32,4.3,2.69,0.262364264467491,4.02535169073515,750.5725512398019
0.3,Ideal,D,VS2,62.3,56.0,4.31,4.29,2.68,0.262364264467491,4.04305126783455,745.8601897779193
0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,0.2776317365982795,4.02535169073515,968.0996752061671
0.32,Ideal,D,VVS2,62.2,56.0,4.37,4.41,2.73,0.2776317365982795,4.04305126783455,973.0792454380737
0.7,Ideal,F,VS2,60.1,61.0,4.84,4.88,2.92,0.5306282510621704,4.127134385045092,1083.03808079709
0.32,Very Good,D,VVS2,60.1,57.0,4.41,4.44,2.66,0.2776317365982795,4.060443010546419,918.7104591714149
0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,0.3506568716131694,4.110873864173311,861.9310103120391
0.4,Very Good,E,VS2,63.8,55.0,4.66,4.71,2.99,0.33647223662121295,4.02535169073515,1049.2484307380514
0.4,Very Good,E,VS2,60.4,63.0,4.68,4.72,2.84,0.33647223662121295,4.1588830833596715,996.0900651907008
0.7,Very Good,E,VS2,63.0,58.0,4.7,4.73,2.97,0.5306282510621704,4.07753744390572,1022.526035048801
0.4,Very Good,G,VS1,60.8,59.0,4.75,4.83,2.91,0.33647223662121295,4.0943445622221,1035.5346881903824
0.31,Ideal,E,VVS2,61.6,55.0,4.37,4.4,2.7,0.27002713721306015,4.02535169073515,897.1991525406223
0.31,Ideal,E,VVS2,61.4,57.0,4.37,4.39,2.69,0.27002713721306015,4.060443010546419,901.6696459754847
0.31,Ideal,E,VVS2,62.4,53.0,4.33,4.35,2.71,0.27002713721306015,3.9889840465642745,869.449934959327
0.31,Ideal,E,VVS2,61.3,55.0,4.35,4.39,2.68,0.27002713721306015,4.02535169073515,874.5467522246516
0.7,Ideal,E,VVS2,62.0,54.0,4.36,4.41,2.72,0.5306282510621704,4.007333185232471,841.801967919288
0.31,Ideal,E,VVS2,62.0,54.0,4.38,4.4,2.72,0.27002713721306015,4.007333185232471,908.4582272033354
0.38,Ideal,I,VVS1,61.6,56.0,4.68,4.71,2.89,0.3220834991691133,4.04305126783455,935.5097836418134
0.37,Premium,F,SI1,62.4,59.0,4.6,4.56,2.86,0.31481073984003355,4.0943445622221,795.9660167876274
0.37,Premium,F,SI1,60.3,58.0,4.66,4.62,2.8,0.31481073984003355,4.07753744390572,780.9147801575101
0.37,Premium,F,SI1,62.5,58.0,4.57,4.52,2.84,0.31481073984003355,4.07753744390572,764.0707492970823
0.37,Premium,F,SI1,61.6,59.0,4.67,4.62,2.86,0.31481073984003355,4.0943445622221,827.3289568366914
0.37,Premium,F,SI1,62.3,59.0,4.61,4.57,2.86,0.31481073984003355,4.0943445622221,800.5702151385024
0.37,Premium,F,SI1,61.5,59.0,4.62,4.59,2.83,0.31481073984003355,4.0943445622221,787.8576454529344
0.37,Ideal,F,SI1,62.4,54.0,4.63,4.6,2.88,0.31481073984003355,4.007333185232471,822.8394280335036
0.41,Ideal,D,SI1,62.6,57.0,4.74,4.78,2.98,0.3435897043900769,4.060443010546419,1059.7709174158524
0.41,Ideal,D,SI1,62.7,56.0,4.73,4.78,2.98,0.3435897043900769,4.04305126783455,1047.8993271340103
0.41,Premium,D,SI1,62.1,59.0,4.74,4.76,2.95,0.3435897043900769,4.0943445622221,1011.295262349463
0.41,Ideal,D,SI1,60.3,57.0,4.82,4.86,2.92,0.3435897043900769,4.060443010546419,1059.0156791061984
0.41,Ideal,D,SI1,61.7,54.0,4.78,4.79,2.95,0.3435897043900769,4.007333185232471,1032.230064404807
0.41,Good,D,SI1,63.1,59.0,4.7,4.71,2.97,0.3435897043900769,4.0943445622221,975.2390483300037
0.41,Ideal,D,SI1,61.6,57.0,4.78,4.8,2.95,0.3435897043900769,4.060443010546419,1056.290717688194
0.41,Ideal,D,SI1,61.4,56.0,4.77,4.8,2.94,0.3435897043900769,4.04305126783455,1036.2586664166208
0.41,Ideal,G,SI1,62.2,57.0,4.7,4.76,2.94,0.3435897043900769,4.060443010546419,863.0282280116527
0.41,Very Good,D,SI1,61.7575931301403,58.0,4.7,4.75,2.97,0.3435897043900769,4.07753744390572,1002.7629921530288
0.7,Ideal,D,SI1,61.0,57.0,4.78,4.8,2.92,0.5306282510621704,4.060443010546419,982.1354606855899
0.41,Premium,D,SI1,61.4,58.0,4.76,4.78,2.93,0.3435897043900769,4.07753744390572,1000.3103945700685
0.41,Ideal,D,SI1,60.8,57.0,4.8,4.84,2.93,0.3435897043900769,4.060443010546419,1055.156564371084
0.41,Premium,D,SI1,59.6,59.0,4.82,4.85,2.88,0.3435897043900769,4.0943445622221,1004.3740592833689
0.41,Premium,D,SI1,60.5,60.0,4.77,4.81,2.9,0.3435897043900769,4.110873864173311,999.3037777597524
0.32,Very Good,E,SI1,61.1,59.8,4.43,4.45,2.71,0.2776317365982795,4.107589788972121,685.5358997170126
0.35,Very Good,D,VS1,63.9,55.0,4.49,4.53,2.88,0.3001045924503381,4.02535169073515,993.2215324789963
0.4,Ideal,G,VS2,62.5,54.0,4.72,4.75,2.96,0.33647223662121295,4.007333185232471,977.2857983958693
0.4,Ideal,G,VS2,62.3,54.0,4.73,4.77,2.96,0.33647223662121295,4.007333185232471,984.3434354352607
0.33,Ideal,E,VS2,61.7,55.0,4.45,4.47,2.75,0.2851789422336624,4.02535169073515,804.6165858813213
0.33,Ideal,E,VS2,61.7575931301403,55.0,4.46,4.41,2.77,0.2851789422336624,4.02535169073515,812.5614322114692
0.41,Premium,D,VS2,62.6,59.0,4.74,4.75,2.97,0.3435897043900769,4.0943445622221,1158.229537783909
0.43,Ideal,G,SI1,61.8,56.0,4.84,4.87,3.0,0.35767444427181594,4.04305126783455,964.6236630189364
0.43,Ideal,E,SI1,61.5,56.0,4.85,4.9,3.0,0.35767444427181594,4.04305126783455,1078.8523373931155
0.43,Ideal,E,SI1,60.2,60.0,4.89,4.94,2.96,0.35767444427181594,4.110873864173311,1100.1896024287087
0.43,Ideal,F,SI1,61.7,54.0,4.86,4.9,3.01,0.35767444427181594,4.007333185232471,1037.0385124984584
0.43,Ideal,F,SI1,61.6,57.0,4.8,4.85,2.97,0.35767444427181594,4.060443010546419,994.1985182596299
0.43,Premium,F,SI1,60.5,60.0,4.84,4.88,2.94,0.35767444427181594,4.110873864173311,978.6622369640706
0.43,Very Good,F,SI1,62.9,59.0,4.79,4.84,3.03,0.35767444427181594,4.0943445622221,1017.2759644493548
0.43,Premium,F,SI1,62.6,58.0,4.77,4.81,3.0,0.35767444427181594,4.07753744390572,971.6057484182377
0.43,Very Good,F,SI1,61.7575931301403,57.0,4.79,4.82,3.0,0.35767444427181594,4.060443010546419,976.4509731953267
0.43,Premium,F,SI1,61.3,60.0,4.83,4.86,2.97,0.35767444427181594,4.110873864173311,994.4496537781329
0.43,Very Good,F,SI1,62.9,60.0,4.77,4.8,3.01,0.35767444427181594,4.110873864173311,994.0166284074717
0.43,Very Good,F,SI1,62.5,56.0,4.82,4.85,3.02,0.35767444427181594,4.04305126783455,1002.816859644096
0.43,Very Good,E,SI1,62.9,56.0,4.8,4.83,3.03,0.35767444427181594,4.04305126783455,1036.7359576688364
0.7,Ideal,E,SI1,62.3,57.0,4.78,4.82,2.99,0.5306282510621704,4.060443010546419,987.9650355246976
0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,0.3293037471426004,4.07753744390572,1028.43326091626
0.32,Premium,F,VVS2,61.8,59.0,4.42,4.38,2.72,0.2776317365982795,4.0943445622221,886.7433919850654
0.36,Very Good,D,VS1,62.8,55.0,4.52,4.55,2.85,0.3074846997479606,4.02535169073515,983.6020328259176
0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,0.33647223662121295,4.097672352314776,910.1954029513678
0.39,Very Good,E,VS2,62.7,59.0,4.64,4.68,2.92,0.3293037471426004,4.0943445622221,1011.022386279257
0.39,Ideal,H,VVS2,62.0,55.0,4.68,4.7,2.91,0.3293037471426004,4.02535169073515,1001.903369108835
0.38,Ideal,H,VVS2,61.6,56.0,4.67,4.72,2.89,0.3220834991691133,4.04305126783455,994.3886905727263
0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,0.3074846997479606,4.02535169073515,1000.6074115159951
0.36,Ideal,G,VVS2,61.8,54.0,4.59,4.61,2.84,0.3074846997479606,4.007333185232471,1003.9225625922656
0.36,Ideal,G,VVS2,61.7,54.0,4.59,4.62,2.84,0.3074846997479606,4.007333185232471,1005.3584733707719
0.36,Ideal,H,VVS1,61.5,56.0,4.57,4.6,2.82,0.3074846997479606,4.04305126783455,951.0243190112344
0.36,Ideal,H,VVS1,61.8,56.0,4.6,4.63,2.85,0.3074846997479606,4.04305126783455,990.3297907242235
0.38,Ideal,G,VS1,61.5,57.0,4.66,4.71,2.88,0.3220834991691133,4.060443010546419,977.4411488345139
0.36,Ideal,D,SI1,60.6,56.0,4.63,4.58,2.79,0.3074846997479606,4.04305126783455,849.6105634576766
0.7,Very Good,D,SI1,63.2,56.0,4.56,4.52,2.87,0.5306282510621704,4.04305126783455,794.442779816118
0.36,Ideal,D,SI1,62.8,57.0,4.54,4.51,2.84,0.3074846997479606,4.060443010546419,847.4447785377658
0.45,Fair,F,SI1,66.8,59.0,4.79,4.63,3.16,0.37156355643248307,4.0943445622221,983.9018366010886
0.45,Fair,F,SI1,57.9,66.0,5.08,4.98,2.91,0.37156355643248307,4.204692619390966,1010.6178551301805
0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,0.31481073984003355,4.0943445622221,1003.1570459116105
0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,0.2851789422336624,4.060443010546419,924.3693980163316
0.33,Very Good,G,VVS1,61.2,57.0,4.4,4.44,2.71,0.2851789422336624,4.060443010546419,868.6771435617325
0.33,Very Good,G,VVS1,61.8,57.0,4.44,4.48,2.76,0.2851789422336624,4.060443010546419,923.9959120034356
0.44,Very Good,I,VS2,62.5,57.0,4.85,4.88,3.04,0.3646431135879093,4.060443010546419,866.8215614881008
0.34,Very Good,F,VS1,61.1,60.0,4.46,4.51,2.74,0.29266961396282,4.110873864173311,832.9734975604832
0.33,Very Good,H,IF,61.7,55.0,4.45,4.48,2.75,0.2851789422336624,4.02535169073515,888.6909754741009
0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,0.3001045924503381,4.07753744390572,1004.1119069009004
0.35,Ideal,F,VVS2,61.7575931301403,54.0,4.55,4.59,2.83,0.3001045924503381,4.007333185232471,1045.082398465991
0.3,Ideal,E,VS2,61.8,55.0,4.34,4.36,2.69,0.262364264467491,4.02535169073515,725.495741428509
0.3,Ideal,E,VS2,61.4,56.0,4.32,4.34,2.66,0.262364264467491,4.04305126783455,705.7890801506172
0.3,Ideal,G,VS1,61.8,56.0,4.32,4.35,2.68,0.262364264467491,4.04305126783455,693.044086868043
0.3,Ideal,F,VS1,61.8,55.0,4.32,4.36,2.68,0.262364264467491,4.02535169073515,736.3610304254943
0.43,Ideal,G,SI1,61.8,55.0,4.85,4.89,3.01,0.35767444427181594,4.02535169073515,972.1047895596975
0.43,Ideal,G,SI1,62.0,55.0,4.84,4.87,3.01,0.35767444427181594,4.02535169073515,965.1348132458329
0.41,Premium,D,SI2,59.9,60.0,4.8,4.78,2.87,0.3435897043900769,4.110873864173311,818.8852760463527
0.4,Very Good,G,SI1,62.6,55.3,4.69,4.71,2.93,0.33647223662121295,4.030694535145645,812.1371266139687
0.32,Ideal,G,VVS1,62.3,56.0,4.38,4.41,2.73,0.2776317365982795,4.04305126783455,894.6906794762311
0.32,Ideal,G,VVS1,61.4,57.0,4.4,4.44,2.71,0.2776317365982795,4.060443010546419,898.5252423957498
0.38,Ideal,F,VS2,62.0,54.0,4.64,4.69,2.89,0.3220834991691133,4.007333185232471,951.3352042567274
0.39,Ideal,E,VS2,61.4,56.0,4.68,4.74,2.89,0.3293037471426004,4.04305126783455,1024.4377891524366
0.32,Ideal,H,IF,61.6,56.0,4.4,4.43,2.72,0.2776317365982795,4.04305126783455,878.6637841582685
0.43,Premium,D,SI1,62.4,60.0,4.79,4.82,3.0,0.35767444427181594,4.110873864173311,1086.5380128820523
0.41,Very Good,J,VS1,63.2,59.0,4.7,4.67,2.96,0.3435897043900769,4.0943445622221,704.4624547566876
0.33,Premium,G,VS1,60.3,58.0,4.52,4.5,2.72,0.2851789422336624,4.07753744390572,774.8158753550625
0.33,Premium,G,VS1,61.6,57.0,4.51,4.42,2.75,0.2851789422336624,4.060443010546419,775.0649331806993
0.4,Very Good,F,SI1,63.3,57.0,4.68,4.73,2.98,0.33647223662121295,4.060443010546419,911.4696660932854
0.42,Very Good,G,SI1,61.9,55.0,4.78,4.88,2.99,0.3506568716131694,4.02535169073515,900.7079125654016
0.31,Ideal,G,VVS1,60.5,57.0,4.39,4.43,2.67,0.27002713721306015,4.060443010546419,867.6351902610451
0.4,Fair,G,VS1,57.1,64.0,4.88,4.9,2.79,0.33647223662121295,4.174387269895637,942.8916425996189
0.4,Premium,E,SI2,58.7,59.0,4.82,4.78,2.82,0.33647223662121295,4.0943445622221,751.126633223595
0.4,Good,E,SI2,64.2,57.0,4.7,4.68,3.01,0.33647223662121295,4.060443010546419,782.1085068164283
0.4,Very Good,E,SI2,63.5,56.0,4.71,4.68,2.98,0.33647223662121295,4.04305126783455,785.4559999631065
0.4,Good,E,SI2,63.9,57.0,4.71,4.65,2.99,0.33647223662121295,4.060443010546419,769.9108682775884
0.4,Very Good,D,SI2,63.1,57.0,4.75,4.72,2.99,0.33647223662121295,4.060443010546419,858.4087722414663
0.4,Good,D,SI2,63.8,54.0,4.73,4.7,3.01,0.33647223662121295,4.007333185232471,818.2613208312775
0.4,Premium,D,SI2,63.0,59.0,4.69,4.64,2.94,0.33647223662121295,4.0943445622221,804.2894228921596
0.4,Good,D,SI2,63.9,53.0,4.71,4.68,3.0,0.33647223662121295,3.9889840465642745,796.7903828605913
0.4,Very Good,D,SI2,63.1,56.0,4.67,4.65,2.94,0.33647223662121295,4.04305126783455,784.5143964384677
0.4,Very Good,D,SI2,63.4,59.0,4.7,4.67,2.97,0.33647223662121295,4.0943445622221,832.8656451159432
0.35,Premium,H,VVS1,59.9,59.0,4.57,4.61,2.75,0.3001045924503381,4.0943445622221,891.6762080752518
0.35,Very Good,G,VVS2,62.4,56.0,4.47,4.53,2.81,0.3001045924503381,4.04305126783455,907.4124874316647
0.35,Ideal,G,VVS2,62.1,56.0,4.47,4.51,2.79,0.3001045924503381,4.04305126783455,919.293294087267
0.35,Ideal,H,VVS1,62.3,55.0,4.51,4.55,2.82,0.3001045924503381,4.02535169073515,915.5903037249263
0.35,Very Good,H,VVS1,62.6,57.0,4.45,4.47,2.79,0.3001045924503381,4.060443010546419,847.1295981534821
0.35,Premium,H,VVS1,60.6,60.0,4.51,4.57,2.75,0.3001045924503381,4.110873864173311,870.0355644113678
0.35,Premium,H,VVS1,61.2,60.0,4.51,4.54,2.77,0.3001045924503381,4.110873864173311,879.6854417992156
0.35,Very Good,G,VVS2,62.8,58.0,4.44,4.48,2.8,0.3001045924503381,4.07753744390572,895.0582807073615
0.35,Ideal,G,VVS2,62.2,58.0,4.49,4.54,2.81,0.3001045924503381,4.07753744390572,959.1714523676012
0.35,Very Good,H,VVS1,61.2,60.0,4.5,4.55,2.77,0.3001045924503381,4.110873864173311,879.8390439498608
0.35,Ideal,H,VVS1,61.7,56.0,4.53,4.55,2.8,0.3001045924503381,4.04305126783455,915.6944028430909
0.39,Very Good,G,VS1,62.7,58.0,4.63,4.69,2.92,0.3293037471426004,4.07753744390572,966.6722479518982
0.42,Ideal,G,SI1,61.7575931301403,54.0,4.85,4.82,3.0,0.3506568716131694,4.007333185232471,949.0343229155649
0.3,Fair,E,VS1,64.5,56.0,4.26,4.2,2.73,0.262364264467491,4.04305126783455,668.7399891205843
0.3,Ideal,G,IF,61.7575931301403,55.0,4.3,4.32,2.69,0.262364264467491,4.02535169073515,899.2759591756384
0.7,Very Good,G,VS2,61.4,57.0,4.76,4.81,2.94,0.5306282510621704,4.060443010546419,928.6574303232001
0.32,Ideal,F,VVS2,61.2,57.0,4.42,4.44,2.71,0.2776317365982795,4.060443010546419,906.2503727544529
0.32,Ideal,F,VVS2,60.9,56.0,4.44,4.46,2.71,0.2776317365982795,4.04305126783455,910.1614267127313
0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,0.2776317365982795,4.02535169073515,906.837488976268
0.38,Ideal,I,VVS1,62.4,54.8,4.64,4.66,2.9,0.3220834991691133,4.021773869387265,912.162075679443
0.4,Ideal,H,VS2,61.6,57.0,4.71,4.74,2.91,0.33647223662121295,4.060443010546419,856.4622309495976
0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,0.27002713721306015,4.02535169073515,786.9065637847748
0.31,Ideal,E,VS1,61.7,53.0,4.36,4.39,2.7,0.27002713721306015,3.9889840465642745,779.5955126151616
0.31,Ideal,E,VS1,61.3,55.0,4.4,4.43,2.7,0.27002713721306015,4.02535169073515,809.6890991519192
0.43,Ideal,G,SI2,61.1,55.0,4.92,4.9,3.0,0.35767444427181594,4.02535169073515,827.7682821808129
0.38,Premium,F,VS2,60.5,59.0,4.67,4.72,2.84,0.3220834991691133,4.0943445622221,931.8756381153306
0.38,Very Good,F,VS2,61.9,59.0,4.61,4.66,2.87,0.3220834991691133,4.0943445622221,924.2942289149111
0.38,Ideal,F,VS2,62.1,57.0,4.61,4.67,2.88,0.3220834991691133,4.060443010546419,949.5863971337822
0.38,Very Good,F,VS2,62.8,57.0,4.58,4.62,2.89,0.3220834991691133,4.060443010546419,908.7941447084406
0.4,Premium,E,VS1,61.5,58.0,4.73,4.76,2.92,0.33647223662121295,4.07753744390572,1124.329604043408
0.38,Ideal,F,VS2,62.2,57.0,4.6,4.63,2.87,0.3220834991691133,4.060443010546419,932.7055622606067
0.33,Ideal,F,SI1,61.2,55.0,4.45,4.47,2.73,0.2851789422336624,4.02535169073515,675.8625133344801
0.41,Ideal,G,VS2,60.7,56.0,4.77,4.82,2.91,0.3435897043900769,4.04305126783455,982.7013476992721
0.36,Ideal,E,VS2,61.5,56.2,4.56,4.6,2.82,0.3074846997479606,4.046553898385752,909.660202031074
0.36,Ideal,D,SI1,61.6,56.0,4.59,4.6,2.83,0.3074846997479606,4.04305126783455,864.2120537688946
0.32,Good,E,VVS1,59.4,61.0,4.45,4.48,2.65,0.2776317365982795,4.127134385045092,943.658646578396
0.32,Good,E,VS2,58.8,57.0,4.48,4.54,2.65,0.2776317365982795,4.060443010546419,727.9046737629742
0.31,Premium,F,VVS1,59.7,59.0,4.45,4.49,2.67,0.27002713721306015,4.0943445622221,939.82218977096
0.31,Ideal,F,VVS1,61.9,55.0,4.37,4.42,2.72,0.27002713721306015,4.02535169073515,940.8032045635913
0.31,Ideal,G,IF,62.0,54.0,4.35,4.39,2.71,0.27002713721306015,4.007333185232471,934.6687532592226
0.31,Ideal,E,VVS1,62.4,56.0,4.35,4.37,2.72,0.27002713721306015,4.04305126783455,967.9522607129232
0.33,Ideal,E,VVS2,61.4,55.0,4.46,4.5,2.75,0.2851789422336624,4.02535169073515,979.4176336539012
0.33,Ideal,E,VVS2,61.0,57.0,4.46,4.49,2.73,0.2851789422336624,4.060443010546419,976.7152171797034
0.3,Ideal,D,VVS2,59.4,60.0,4.39,4.47,2.63,0.262364264467491,4.110873864173311,945.5226398485507
0.33,Ideal,G,VVS1,61.8,59.0,4.45,4.48,2.76,0.2851789422336624,4.0943445622221,970.9974563796561
0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,0.2851789422336624,4.07753744390572,959.1799490043674
0.32,Ideal,G,VVS1,62.1,54.0,4.4,4.43,2.74,0.2776317365982795,4.007333185232471,898.6649082170436
0.3,Ideal,F,VVS1,61.8,54.0,4.33,4.37,2.69,0.262364264467491,4.007333185232471,892.2402065412842
0.3,Ideal,F,VVS1,62.0,55.0,4.3,4.34,2.68,0.262364264467491,4.02535169073515,876.7160728193683
0.3,Ideal,F,VVS1,62.4,54.0,4.31,4.35,2.7,0.262364264467491,4.007333185232471,889.1206770975622
0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,0.262364264467491,4.02535169073515,876.8092351714623
0.3,Ideal,F,VVS1,62.1,55.0,4.31,4.35,2.69,0.262364264467491,4.02535169073515,888.6327379450161
0.3,Ideal,F,VVS1,61.9,56.0,4.29,4.33,2.67,0.262364264467491,4.04305126783455,871.212791214411
0.3,Ideal,F,VVS1,58.0,60.0,4.34,4.37,2.64,0.262364264467491,4.110873864173311,895.4944758831003
0.39,Ideal,G,VS1,61.8,55.0,4.72,4.76,2.93,0.3293037471426004,4.02535169073515,1033.0563754364914
0.31,Premium,F,VS2,61.2,58.0,4.37,4.35,2.67,0.27002713721306015,4.07753744390572,685.5549578325146
0.31,Ideal,F,VS2,62.1,57.0,4.36,4.34,2.7,0.27002713721306015,4.060443010546419,717.2569892075327
0.31,Premium,F,VS2,61.7575931301403,60.0,4.42,4.39,2.63,0.27002713721306015,4.110873864173311,694.2899077876617
0.31,Premium,F,VS2,59.0,59.0,4.47,4.44,2.63,0.27002713721306015,4.0943445622221,707.4310629572266
0.31,Ideal,G,VS1,61.3,56.0,4.38,4.36,2.68,0.27002713721306015,4.04305126783455,710.4709201150511
0.31,Premium,H,VVS2,61.2,60.0,4.39,4.37,2.68,0.27002713721306015,4.110873864173311,717.4150753463119
0.31,Ideal,H,VVS2,61.5,56.0,4.37,4.35,2.68,0.27002713721306015,4.04305126783455,714.1415961707498
0.31,Premium,H,VVS2,61.4,59.0,4.38,4.35,2.68,0.27002713721306015,4.0943445622221,707.4922134382894
0.31,Ideal,G,VVS2,62.3,55.0,4.37,4.36,2.72,0.27002713721306015,4.02535169073515,816.9428799798666
0.7,Ideal,E,SI1,61.3,56.0,4.42,4.45,2.72,0.5306282510621704,4.04305126783455,646.5829636012733
0.3,Good,G,SI1,63.5,58.0,4.24,4.29,2.71,0.262364264467491,4.07753744390572,535.9966287156842
0.34,Very Good,I,VS2,61.6,56.0,4.47,4.51,2.76,0.29266961396282,4.04305126783455,569.0331001140898
0.3,Ideal,H,VS2,62.1,55.0,4.3,4.33,2.68,0.262364264467491,4.02535169073515,569.7610718225383
0.7,Ideal,H,VS2,62.0,57.0,4.27,4.31,2.66,0.5306282510621704,4.060443010546419,521.7085635485842
0.3,Ideal,I,VS1,62.3,55.0,4.3,4.34,2.69,0.262364264467491,4.02535169073515,540.6016855717298
0.3,Ideal,I,VS1,62.5,54.0,4.3,4.34,2.7,0.262364264467491,4.007333185232471,540.818123492657
0.3,Ideal,I,VS1,62.0,57.0,4.26,4.29,2.65,0.262364264467491,4.060443010546419,518.7912142812958
0.31,Very Good,H,VS2,58.9,61.0,4.43,4.46,2.62,0.27002713721306015,4.127134385045092,590.3262827177483
0.28,Good,E,VS1,63.1,55.0,4.15,4.18,2.63,0.2468600779315258,4.02535169073515,628.6715062544969
0.36,Ideal,J,VS2,61.5,55.0,4.6,4.63,2.84,0.3074846997479606,4.02535169073515,578.7276077843211
0.32,Ideal,G,SI2,61.6,56.0,4.4,4.43,2.72,0.2776317365982795,4.04305126783455,512.7371958547245
0.34,Very Good,G,SI1,60.4,56.0,4.54,4.56,2.75,0.29266961396282,4.04305126783455,658.7880437373173
0.31,Ideal,H,VVS2,62.2,55.0,4.36,4.35,2.71,0.27002713721306015,4.02535169073515,722.6268957136523
0.31,Ideal,H,VVS2,61.7575931301403,55.0,4.37,4.34,2.72,0.27002713721306015,4.02535169073515,729.5526067387173
0.31,Premium,H,VVS2,60.6,60.0,4.38,4.34,2.64,0.27002713721306015,4.110873864173311,689.4767945419246
0.31,Premium,H,VVS2,61.2,59.0,4.38,4.34,2.67,0.27002713721306015,4.0943445622221,700.9326136700575
0.31,Ideal,H,VVS2,62.4,57.0,4.38,4.34,2.72,0.27002713721306015,4.060443010546419,743.9790967975998
0.31,Premium,H,VVS2,61.9,57.0,4.36,4.33,2.69,0.27002713721306015,4.060443010546419,695.2501587204093
0.31,Ideal,H,VVS2,61.8,56.0,4.36,4.34,2.69,0.27002713721306015,4.04305126783455,715.5478683229805
